"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"HYDROPOWER","2023-04-24","2438.33","2444.83","2416.07","2444.83","0.30","200587348.2"
"HYDROPOWER","2023-04-23","2464.7","2468.86","2429.31","2437.52","-1.13","280711496.3"
"HYDROPOWER","2023-04-20","2498.6","2498.61","2460.5","2465.47","-1.29","268853424.2"
"HYDROPOWER","2023-04-19","2474.52","2497.79","2470.09","2497.79","0.90","222132376.9"
"HYDROPOWER","2023-04-18","2478.61","2478.65","2451.47","2475.54","-0.10","227533238.9"
"HYDROPOWER","2023-04-17","2510.15","2511.8","2467.04","2478.03","-1.31","305706994.1"
"HYDROPOWER","2023-04-16","2525.71","2525.71","2494.58","2510.97","-0.57","303957653.4"
"HYDROPOWER","2023-04-13","2575.08","2592.18","2510.51","2525.36","-1.82","520522003.5"
"HYDROPOWER","2023-04-12","2451.86","2572.4","2451.86","2572.2","4.91","674387481.6"
"HYDROPOWER","2023-04-11","2415.49","2457.12","2406.08","2451.92","1.57","299879999.1"
"HYDROPOWER","2023-04-10","2409.83","2430.34","2393.23","2413.99","0.25","320200436.6"
"HYDROPOWER","2023-04-09","2465.93","2466.1","2399.26","2408.03","-2.35","342888812.7"
"HYDROPOWER","2023-04-06","2493.96","2500.22","2458.83","2465.93","-1.15","268534831.8"
"HYDROPOWER","2023-04-05","2485.74","2501.53","2461.72","2494.5","0.41","221717789.8"
"HYDROPOWER","2023-04-04","2480.77","2507.2","2455.33","2484.26","0.18","261075275.3"
"HYDROPOWER","2023-04-03","2512.15","2512.15","2471.32","2479.86","-1.30","307399679.2"
"HYDROPOWER","2023-04-02","2554.53","2569.3","2492.42","2512.5","-1.63","421460149.7"
"HYDROPOWER","2023-03-30","2574.13","2588.79","2547.44","2554.17","-0.80","280144374.5"
"HYDROPOWER","2023-03-29","2578.65","2581.06","2547.56","2574.66","-0.04","245277946.9"
"HYDROPOWER","2023-03-28","2572.23","2601","2555.27","2575.62","0.25","469787256.3"
"HYDROPOWER","2023-03-27","2527.06","2569.34","2492.31","2569.3","1.72","413030138.5"
"HYDROPOWER","2023-03-26","2549.26","2549.26","2508.86","2525.79","-0.95","349649347.4"
"HYDROPOWER","2023-03-23","2585.7","2585.7","2539.75","2549.98","-1.41","364289474.8"
"HYDROPOWER","2023-03-22","2616.29","2636.66","2580.39","2586.57","-1.03","445909090.3"
"HYDROPOWER","2023-03-20","2555.31","2616.67","2543.39","2613.4","2.21","440181270.8"
"HYDROPOWER","2023-03-19","2549.84","2562.21","2537.72","2556.81","0.27","347716644.8"
"HYDROPOWER","2023-03-16","2551.66","2571.12","2524.47","2550","0.01","378671482.5"
"HYDROPOWER","2023-03-15","2560.66","2562.45","2523.66","2549.76","-0.38","363140829.6"
"HYDROPOWER","2023-03-14","2541.38","2572.51","2519.03","2559.45","0.75","345038403"
"HYDROPOWER","2023-03-13","2556.47","2556.72","2521.45","2540.48","-0.64","375934394"
"HYDROPOWER","2023-03-12","2601.32","2617.38","2548.87","2556.83","-1.47","617252342.1"
"HYDROPOWER","2023-03-09","2509.05","2596.26","2509.05","2594.9","3.59","614254317.7"
"HYDROPOWER","2023-03-07","2464.71","2521.11","2463.84","2504.86","1.67","317296705.3"
"HYDROPOWER","2023-03-05","2514.29","2518.61","2459.2","2463.71","-2.11","383946795.6"
"HYDROPOWER","2023-03-02","2562.8","2563.19","2510.82","2516.76","-1.57","408439312.9"
"HYDROPOWER","2023-03-01","2598.22","2605.77","2550.6","2556.91","-1.35","426018866.8"
"HYDROPOWER","2023-02-28","2569.02","2615.25","2549.75","2591.86","0.93","586716289.9"
"HYDROPOWER","2023-02-27","2574.78","2593.24","2504.62","2567.93","2.38","697287491.3"
"HYDROPOWER","2023-02-26","2540.21","2575.34","2457.84","2575.34","0.74","808044967.7"
"HYDROPOWER","2023-02-23","2614.71","2614.82","2535.15","2556.46","-2.22","652562760.1"
"HYDROPOWER","2023-02-22","2527.07","2617.57","2520.27","2614.53","3.85","645437029.9"
"HYDROPOWER","2023-02-20","2541.49","2541.73","2503.11","2517.61","-0.95","548515123.9"
"HYDROPOWER","2023-02-16","2580.21","2592.99","2532.63","2541.66","-1.46","624185116.2"
"HYDROPOWER","2023-02-15","2603.3","2624.68","2560.85","2579.25","-0.94","665674643"
"HYDROPOWER","2023-02-14","2627.33","2630.46","2591.41","2603.75","-0.92","633900540.1"
"HYDROPOWER","2023-02-12","2723.09","2723.09","2618.73","2628.01","-4.04","1247330291.1"
"HYDROPOWER","2023-02-09","2710.1","2738.67","2686.31","2738.67","1.01","814397804.8"
"HYDROPOWER","2023-02-08","2748.79","2785.18","2695.74","2711.32","-1.00","1385907866.9"
"HYDROPOWER","2023-02-07","2599.47","2738.68","2598.89","2738.68","5.33","1305140344.2"
"HYDROPOWER","2023-02-06","2600.55","2613.17","2579.24","2600.01","0.14","456739651"
"HYDROPOWER","2023-02-05","2588.59","2638.87","2572.15","2596.43","0.29","649689359.2"
"HYDROPOWER","2023-02-02","2643.3","2647.87","2578.46","2588.99","-2.06","756989632.7"
"HYDROPOWER","2023-02-01","2643.35","2663.31","2624.15","2643.5","0.15","603555891.5"
"HYDROPOWER","2023-01-31","2639.44","2689.62","2596.77","2639.61","0.02","1094582302.4"
"HYDROPOWER","2023-01-30","2720.12","2731.21","2631.66","2639.01","-2.93","1365651058.7"
"HYDROPOWER","2023-01-29","2725.4","2757.48","2665.38","2718.8","-0.32","1286530452.4"
"HYDROPOWER","2023-01-26","2703.96","2750.93","2694.18","2727.52","0.82","1311432127.6"
"HYDROPOWER","2023-01-25","2675.89","2727.38","2654.03","2705.31","1.37","1430462259.3"
"HYDROPOWER","2023-01-24","2640.44","2668.75","2583.24","2668.75","1.07","1129789810.5"
"HYDROPOWER","2023-01-23","2709.1","2714.26","2630.65","2640.62","-2.42","1319150486.2"
"HYDROPOWER","2023-01-19","2687.26","2721.41","2656.31","2706.07","1.03","1221183908.1"
"HYDROPOWER","2023-01-18","2661.96","2751.27","2661.96","2678.54","0.86","2419764292.6"
"HYDROPOWER","2023-01-17","2535.6","2661.86","2502.03","2655.83","5.04","1654072755.4"
"HYDROPOWER","2023-01-12","2602.64","2656.46","2508.4","2528.44","-2.25","1997070968.8"
"HYDROPOWER","2023-01-10","2611.25","2733.06","2534.05","2586.66","-0.62","2805859675.6"
"HYDROPOWER","2023-01-09","2481.73","2605.03","2473.75","2602.78","4.94","1821999981.1"
"HYDROPOWER","2023-01-08","2432.52","2528.48","2390.49","2480.17","2.22","1687748280.9"
"HYDROPOWER","2023-01-05","2397.73","2430.75","2353.53","2426.31","1.77","1399562863"
"HYDROPOWER","2023-01-04","2289.3","2384.05","2272.77","2384.05","4.19","1061623313.3"
"HYDROPOWER","2023-01-03","2293.18","2326.24","2264.38","2288.26","-0.28","803522281.7"
"HYDROPOWER","2023-01-02","2265.95","2295.84","2228.21","2294.62","1.52","833378024.4"
"HYDROPOWER","2023-01-01","2255.17","2330.72","2229.91","2260.19","0.25","1076016889"
"HYDROPOWER","2022-12-29","2155.58","2255.58","2134.41","2254.66","4.92","820772257.1"
"HYDROPOWER","2022-12-28","2146.26","2176.84","2102.26","2148.9","0.67","669246167.7"
"HYDROPOWER","2022-12-27","2049.4","2160.51","2049.14","2134.65","4.68","1029571339.9"
"HYDROPOWER","2022-12-26","1943.51","2039.42","1943.36","2039.3","5.16","498798364.5"
"HYDROPOWER","2022-12-22","1951.11","1952.87","1932.22","1939.21","-0.60","200082899.6"
"HYDROPOWER","2022-12-21","1964.14","1964.14","1944.15","1950.95","-0.72","148408891.5"
"HYDROPOWER","2022-12-20","1949.78","1977.47","1944.83","1965.02","0.82","171514983.1"
"HYDROPOWER","2022-12-19","1950.7","1954.29","1931.25","1948.99","-0.05","199785535.9"
"HYDROPOWER","2022-12-18","1990.38","1991.43","1940.36","1950","-2.04","270135822.5"
"HYDROPOWER","2022-12-15","2010.47","2010.47","1976.24","1990.52","-1.07","193294818.2"
"HYDROPOWER","2022-12-14","2013.82","2022.41","1991.27","2011.95","0.28","193177471.2"
"HYDROPOWER","2022-12-13","1991.64","2006.89","1981.92","2006.29","0.88","152043362.8"
"HYDROPOWER","2022-12-12","1952.35","1988.89","1944.69","1988.77","1.58","231984841.6"
"HYDROPOWER","2022-12-11","1983.34","1983.35","1951.03","1957.85","-1.33","242412201.9"
"HYDROPOWER","2022-12-07","2000.98","2003.16","1977.02","1984.32","-0.62","199146599.9"
"HYDROPOWER","2022-12-06","2009.05","2010.23","1978.7","1996.66","-0.44","206058400.8"
"HYDROPOWER","2022-12-05","2040.89","2045.14","1998.21","2005.42","-1.72","547725322"
"HYDROPOWER","2022-12-04","2035.15","2053.87","2024.29","2040.5","0.20","254718269.4"
"HYDROPOWER","2022-12-01","2028.61","2046.83","2009.21","2036.52","0.37","259698476.8"
"HYDROPOWER","2022-11-30","2031.36","2034.01","2008.99","2029.07","-0.11","150410887.3"
"HYDROPOWER","2022-11-29","2028.86","2037.02","2002.17","2031.36","0.12","181920638.1"
"HYDROPOWER","2022-11-28","2054.25","2071.28","2018.74","2028.86","-1.22","284525128.7"
"HYDROPOWER","2022-11-27","2016.71","2054.28","2008.87","2053.87","1.86","295561303.6"
"HYDROPOWER","2022-11-24","2004.08","2017.56","1987.74","2016.33","0.58","217535110.3"
"HYDROPOWER","2022-11-23","2019.88","2019.88","1981.05","2004.7","-0.52","182785766.6"
