"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"BANKING","2023-04-10","1187.81","1196.5","1184.5","1191.94","0.35","184017098.3"
"BANKING","2023-04-09","1203.73","1204.5","1184.69","1187.81","-1.26","268597977.8"
"BANKING","2023-04-06","1203.53","1217.28","1198.63","1202.92","0.04","185851596.8"
"BANKING","2023-04-05","1194.33","1203.67","1190.67","1202.38","0.65","169424196.3"
"BANKING","2023-04-04","1202.4","1205.3","1190.08","1194.56","-0.48","214325157.4"
"BANKING","2023-04-03","1209.31","1214.18","1195.84","1200.37","-0.74","210921010.4"
"BANKING","2023-04-02","1224.17","1237.39","1207.58","1209.31","-1.08","226310319.9"
"BANKING","2023-03-30","1228.53","1237.39","1219.02","1222.53","-0.42","145205907.8"
"BANKING","2023-03-29","1230.2","1230.82","1218.14","1227.68","-0.01","171687692.8"
"BANKING","2023-03-28","1224.06","1240.88","1224.06","1227.82","0.31","218647325.1"
"BANKING","2023-03-27","1219.97","1226.95","1205.79","1224.06","0.26","257163567.7"
"BANKING","2023-03-26","1238.75","1238.75","1216.73","1220.92","-1.42","284814894.1"
"BANKING","2023-03-23","1246.5","1251.84","1225.64","1238.48","-0.64","514076531.5"
"BANKING","2023-03-22","1255","1263.64","1243.44","1246.5","-0.61","261166392.6"
"BANKING","2023-03-20","1247.41","1258.33","1246.71","1254.11","0.54","237384295.3"
"BANKING","2023-03-19","1253.18","1258.76","1244.07","1247.41","-0.54","223714807.7"
"BANKING","2023-03-16","1259.08","1259.97","1243.16","1254.13","-0.39","244945999.9"
"BANKING","2023-03-15","1270.31","1273.29","1251.46","1259.08","-0.78","304315010.9"
"BANKING","2023-03-14","1272.26","1279.6","1262.83","1269.02","-0.31","312593567.4"
"BANKING","2023-03-13","1288.87","1292.65","1268.54","1272.96","-1.57","289105194.3"
"BANKING","2023-03-12","1315.37","1322.09","1290.47","1293.32","-1.68","226961765.4"
"BANKING","2023-03-09","1291.83","1316.6","1290.81","1315.37","1.82","221920136.2"
"BANKING","2023-03-07","1285.08","1297.41","1283.38","1291.83","0.53","181973963.3"
"BANKING","2023-03-05","1297.16","1303.98","1282.43","1285.08","-0.93","203214183.1"
"BANKING","2023-03-02","1309.52","1311.47","1296.11","1297.16","-0.94","210470893.1"
"BANKING","2023-03-01","1317.15","1322.1","1307.81","1309.52","-0.58","186557115.8"
"BANKING","2023-02-28","1321.37","1330","1315.46","1317.15","-0.34","160210412.1"
"BANKING","2023-02-27","1322.94","1335.45","1309.78","1321.68","0.83","250461914"
"BANKING","2023-02-26","1334.69","1334.69","1303.52","1322.94","-0.87","314820335.1"
"BANKING","2023-02-23","1357.87","1357.87","1328.07","1334.51","-1.78","459032025.8"
"BANKING","2023-02-22","1343.2","1361.79","1338.45","1358.73","1.25","270055626.8"
"BANKING","2023-02-20","1353.04","1353.59","1335.72","1341.9","-0.75","325926197.2"
"BANKING","2023-02-16","1358.79","1363.85","1350.68","1352.01","-0.64","226386676.3"
"BANKING","2023-02-15","1367.89","1373.87","1357.73","1360.66","-0.50","275779261.9"
"BANKING","2023-02-14","1379.04","1379.04","1364.48","1367.51","-0.76","265664799.4"
"BANKING","2023-02-12","1407.72","1407.72","1375.21","1377.99","-1.99","345780016.6"
"BANKING","2023-02-09","1401.64","1406.93","1390.88","1405.96","0.31","343847767.7"
"BANKING","2023-02-08","1403.61","1420.66","1397.22","1401.64","-0.03","552177373.9"
"BANKING","2023-02-07","1370.34","1403.07","1368.41","1402.05","2.31","446118208.4"
"BANKING","2023-02-06","1364.62","1370.35","1359.08","1370.34","0.41","267839004.6"
"BANKING","2023-02-05","1365.47","1374.48","1360.72","1364.79","0.12","326382901.2"
"BANKING","2023-02-02","1368.08","1377.84","1360.27","1363.13","-0.40","366913508.5"
"BANKING","2023-02-01","1369.24","1372.91","1361.76","1368.56","0.10","305267628.6"
"BANKING","2023-01-31","1379.15","1380.05","1365.59","1367.14","-0.79","304233464.2"
"BANKING","2023-01-30","1388.87","1392.49","1376.37","1378.07","-1.13","338384576.13"
"BANKING","2023-01-29","1402.25","1406.49","1391.97","1393.86","-0.52","316692325.1"
"BANKING","2023-01-26","1408.3","1414.48","1398.69","1401.14","-0.43","302357049.7"
"BANKING","2023-01-25","1417.15","1422.95","1406.69","1407.2","-0.53","378897109.4"
"BANKING","2023-01-24","1417.87","1425.27","1406.72","1414.66","-0.15","436799617.5"
"BANKING","2023-01-23","1411.17","1434.17","1410.83","1416.81","1.08","953966103.5"
"BANKING","2023-01-19","1393.85","1410.05","1387.65","1401.64","0.66","453548346.7"
"BANKING","2023-01-18","1404.65","1411.03","1389.58","1392.42","-0.71","378760940.1"
"BANKING","2023-01-17","1410.38","1412.13","1395.57","1402.37","-0.32","338016582.4"
"BANKING","2023-01-12","1432.73","1450.14","1403","1406.82","-1.06","540693944.9"
"BANKING","2023-01-10","1414.88","1466.84","1414.88","1421.86","0.65","1155282863.6"
"BANKING","2023-01-09","1389.53","1413.4","1377.58","1412.67","2.11","819088015.9"
"BANKING","2023-01-08","1389.35","1397.06","1382.71","1383.45","-0.88","604582007.3"
"BANKING","2023-01-05","1404.07","1415.71","1390.48","1395.7","-0.34","623137967.5"
"BANKING","2023-01-04","1388.98","1400.95","1382.34","1400.44","1.23","431676138.9"
"BANKING","2023-01-03","1388.47","1396.47","1378.6","1383.45","-0.24","430209361.8"
"BANKING","2023-01-02","1377.66","1394.18","1368.54","1386.83","1.04","560448121.7"
"BANKING","2023-01-01","1372.73","1397.45","1365.71","1372.53","0.49","693571945.8"
"BANKING","2022-12-29","1341.31","1367.09","1334.51","1365.78","1.82","512229193.7"
"BANKING","2022-12-28","1359.46","1360.21","1339.29","1341.31","-0.99","414235428"
"BANKING","2022-12-27","1323.06","1365.74","1323.06","1354.75","2.66","858574635"
"BANKING","2022-12-26","1281.23","1319.72","1280.67","1319.68","3.35","396823643.3"
"BANKING","2022-12-22","1274.49","1277.83","1270.25","1276.87","0.11","283561628.7"
"BANKING","2022-12-21","1274.9","1284.76","1270.2","1275.49","0.27","267126091.7"
"BANKING","2022-12-20","1266.58","1278.28","1266.31","1272.11","0.54","207463894.2"
"BANKING","2022-12-19","1265.8","1271.03","1262.23","1265.24","-0.04","231265751.9"
"BANKING","2022-12-18","1284.68","1285.13","1262.57","1265.8","-1.52","329714063"
"BANKING","2022-12-15","1290.67","1293.06","1282.45","1285.38","-0.41","189755866.9"
"BANKING","2022-12-14","1294.63","1302.69","1289.17","1290.67","-0.31","180067494.6"
"BANKING","2022-12-13","1299.54","1303.39","1289.57","1294.66","-0.38","235354798.2"
"BANKING","2022-12-12","1305.9","1305.9","1282.29","1299.54","-0.58","443473346.8"
"BANKING","2022-12-11","1335.72","1337.46","1304.89","1307.13","-2.30","277838055.8"
"BANKING","2022-12-07","1355.62","1356.96","1336.35","1337.93","-1.29","231164104.2"
"BANKING","2022-12-06","1363.89","1364.13","1346.31","1355.35","-0.39","217951183.1"
"BANKING","2022-12-05","1372.04","1375.46","1357.96","1360.66","-0.71","258288724.3"
"BANKING","2022-12-04","1379.74","1386.46","1368.1","1370.44","-0.67","401123213.2"
"BANKING","2022-12-01","1361.42","1382.56","1359.01","1379.74","0.99","324564053.6"
"BANKING","2022-11-30","1366.57","1368.92","1360.24","1366.26","-0.02","190845433.7"
"BANKING","2022-11-29","1369.13","1373.14","1355.65","1366.57","-0.07","214711770"
"BANKING","2022-11-28","1380.82","1388.27","1366.34","1367.55","-0.73","327451078.9"
"BANKING","2022-11-27","1358.21","1377.6","1356.25","1377.6","1.42","330189053.9"
"BANKING","2022-11-24","1352.89","1358.3","1346.1","1358.3","0.44","165909275"
"BANKING","2022-11-23","1359.78","1361.63","1347.7","1352.35","-0.50","314116540.9"
"BANKING","2022-11-22","1359.14","1372.92","1355.13","1359.18","0.09","315493313.8"
"BANKING","2022-11-17","1345.65","1358.04","1345.65","1357.92","0.91","140390500.5"
"BANKING","2022-11-16","1337.12","1345.7","1335.72","1345.65","0.61","105441783.1"
"BANKING","2022-11-15","1336.38","1346.31","1335.98","1337.48","0.08","105698240.2"
"BANKING","2022-11-14","1331.79","1337.3","1328","1336.38","0.35","112481644.1"
"BANKING","2022-11-13","1336","1342.79","1329.78","1331.78","-0.40","96358471.5"
"BANKING","2022-11-10","1347.72","1355.97","1334.79","1337.08","-0.68","144661115.6"
"BANKING","2022-11-09","1359.23","1372.06","1344.49","1346.3","-1.03","174932756.7"
"BANKING","2022-11-08","1364.32","1365.62","1357.59","1360.34","-0.29","166932240"
"BANKING","2022-11-07","1370.36","1374.78","1362.27","1364.31","-0.29","232493957.9"
"BANKING","2022-11-06","1359.3","1368.96","1352.3","1368.26","0.84","257694457"
"BANKING","2022-11-03","1369.4","1369.4","1354.8","1356.88","-0.83","206765550"
"BANKING","2022-11-02","1373.19","1379.93","1360.77","1368.24","-0.19","260074528.2"
"BANKING","2022-11-01","1343.24","1376.44","1338.21","1370.85","2.20","307970317.9"
"BANKING","2022-10-31","1324.85","1342.61","1324.85","1341.38","0.00","9508016.5"
"BANKING","2022-10-23","1310.98","1321.89","1309.89","1321.22","0.84","180258581.5"
"BANKING","2022-10-20","1310.26","1312.52","1302.88","1310.17","-0.01","111681680.9"
"BANKING","2022-10-19","1312","1314.5","1305.25","1310.26","-0.21","110490596.6"
"BANKING","2022-10-17","1312.59","1317.26","1306.43","1313.06","0.12","144227614.9"
"BANKING","2022-10-16","1307.72","1311.79","1299.28","1311.54","0.25","186279837.3"
"BANKING","2022-10-13","1307.35","1315.73","1300.01","1308.29","0.07","181042610.5"
"BANKING","2022-10-12","1302.08","1309.06","1299.29","1307.35","0.32","123536915.7"
"BANKING","2022-10-11","1312.96","1312.95","1300.66","1303.12","-0.74","106233637.25"
"BANKING","2022-10-10","1331.61","1334.2","1308.88","1312.83","-1.14","125610497.2"
"BANKING","2022-10-09","1302.37","1328.4","1302.2","1327.93","1.96","125178058.8"
"BANKING","2022-09-29","1287.99","1302.36","1285.68","1302.36","1.03","99612786.5"
"BANKING","2022-09-28","1285.47","1293.4","1285.47","1289.02","0.28","77378339.1"
"BANKING","2022-09-27","1272.06","1289.3","1271.69","1285.47","0.99","94865273.9"
"BANKING","2022-09-25","1280.78","1281.82","1265.97","1272.91","-0.64","431205910.9"
"BANKING","2022-09-22","1281.31","1287.92","1275.71","1281.08","-0.02","101456371.1"
"BANKING","2022-09-21","1274.79","1289.01","1274.54","1281.31","0.53","127442003.3"
"BANKING","2022-09-20","1293.65","1295.57","1273.14","1274.57","-1.55","201678728.82"
"BANKING","2022-09-18","1306","1308.36","1290.45","1294.61","-0.94","413682300.5"
"BANKING","2022-09-16","1312.66","1312.66","1294.85","1306.94","-0.52","112804536.2"
"BANKING","2022-09-15","1338.13","1343.26","1311.01","1313.81","-1.82","403765132.3"
"BANKING","2022-09-14","1315.16","1338.78","1315.15","1338.13","1.86","193172000.4"
"BANKING","2022-09-13","1302.41","1315.79","1302.41","1313.67","0.86","153383781.5"
"BANKING","2022-09-12","1307.58","1310.85","1297.77","1302.41","-0.39","134863688.7"
"BANKING","2022-09-11","1310.07","1316.89","1305.93","1307.57","-0.25","122511281.4"
"BANKING","2022-09-08","1314.04","1316.08","1307.49","1310.91","-0.31","151220470.5"
"BANKING","2022-09-07","1319.37","1322.88","1311.78","1314.97","-0.41","121098936.8"
"BANKING","2022-09-06","1327.19","1329.41","1318.23","1320.35","-0.52","149460895.3"
"BANKING","2022-09-05","1328.01","1335.38","1325.86","1327.19","-0.10","132732106"
"BANKING","2022-09-04","1327.04","1336.02","1324.04","1328.58","0.12","160484956.4"
"BANKING","2022-09-02","1327.81","1337.22","1324.64","1327.03","-0.13","109411936.7"
"BANKING","2022-09-01","1330.92","1331.88","1323.89","1328.8","-0.16","139042530.8"
"BANKING","2022-08-31","1337.13","1341.01","1329.69","1330.99","-0.53","135352911.3"
"BANKING","2022-08-30","1338.82","1347.59","1335.81","1338.06","-0.06","157113498.9"
"BANKING","2022-08-29","1337.94","1340.99","1330.01","1338.82","-0.01","155512337.5"
"BANKING","2022-08-28","1349.93","1349.92","1336","1338.96","-0.78","216143160.3"
"BANKING","2022-08-26","1360.3","1360.3","1347.68","1349.46","-99.01","105898877.14"
"BANKING","2022-08-25","1364.3","1369.58","1357.68","1359.16","-99.00","158458239.3"
"BANKING","2022-08-24","1361.1","1375.85","1359.98","1364.05","-99.00","202404549"
"BANKING","2022-08-23","1355.65","1362.5","1354.04","1361.47","-99.00","178591219.4"
"BANKING","2022-08-22","1358.7","1362.08","1351.28","1356.49","-99.00","221766174"
"BANKING","2022-08-21","1356.67","1368.14","1355.78","1357.97","-99.00","203214242.9"
"BANKING","2022-08-18","1349.84","1359.73","1349.62","1356.66","0.00","196340795"
"BANKING","2022-08-17","1352.48","1357.92","1347.3","1348.73","0.00","171412930.5"
"BANKING","2022-08-16","1358.8","1368.65","1351.11","1352.48","0.00","221053184"
"BANKING","2022-08-15","1338.34","1355.98","1335.19","1355.9","0.00","240510422.2"
"BANKING","2022-08-14","1349.46","1351.98","1337.47","1339.27","0.00","211275890.1"
"BANKING","2022-08-11","1353.06","1359.76","1346.97","1348.23","0.00","211200053"
"BANKING","2022-08-10","1357.31","1360.05","1345.74","1351.26","0.00","279411096.1"
"BANKING","2022-08-09","1375.7","1378.59","1355.78","1356.57","0.00","329021369.1"
"BANKING","2022-08-08","1383.84","1390.31","1371.6","1374.61","0.00","354441854.4"
"BANKING","2022-08-07","1375.76","1389.53","1372.66","1380.46","0.00","358275399.8"
"BANKING","2022-08-05","1404.16","1404.16","1377.45","1380.23","0.00","310867444.4"
"BANKING","2022-08-04","1427.92","1430.51","1400.39","1402.39","0.00","368742857.2"
"BANKING","2022-08-03","1436.63","1444.54","1420.56","1422.45","0.00","538920271.2"
"BANKING","2022-08-02","1438.62","1442.42","1423.99","1432.35","0.00","265307808.8"
"BANKING","2022-08-01","1434.7","1452.26","1426.74","1438.61","0.00","570494200.5"
"BANKING","2022-07-31","1392.68","1432.91","1392.67","1432.91","0.00","601848775.1"
"BANKING","2022-07-29","1389.37","1397.85","1384.19","1392.28","0.00","187251419.1"
"BANKING","2022-07-28","1388.51","1396.03","1382.9","1389","0.00","433404519.5"
"BANKING","2022-07-27","1387.42","1393.92","1376.9","1387.34","0.00","264865260.3"
"BANKING","2022-07-26","1411.97","1412.24","1384.67","1386.42","0.00","387139787.2"
"BANKING","2022-07-25","1392.03","1412.11","1391.53","1411.7","0.00","493910785.7"
"BANKING","2022-07-24","1371.58","1390.19","1371.52","1390.19","0.00","400895355"
"BANKING","2022-07-22","1382.5","1383.54","1366.02","1367.31","0.00","202697002.2"
"BANKING","2022-07-21","1383.42","1393.43","1375.42","1382.48","0.00","341129515.1"
"BANKING","2022-07-20","1379.65","1384.59","1373.65","1379.78","0.00","5323136"
"BANKING","2022-07-19","1373.78","1388.31","1372.62","1380.33","0.00","405364325.2"
"BANKING","2022-07-18","1371.79","1374.09","1363.78","1373.78","0.00","199302030.1"
"BANKING","2022-07-17","1365.06","1371.93","1352.82","1371.78","0.00","225646414.7"
"BANKING","2022-07-15","1345.88","1363.85","1343.27","1363.39","0.00","318060786.4"
"BANKING","2022-07-14","1336.57","1357","1335.82","1344.85","0.00","721585524.3"
"BANKING","2022-07-13","1313.16","1335.78","1313.16","1335.6","0.00","0"
"BANKING","2022-07-12","1308.26","1319.98","1302.72","1309.18","0.00","17535088.5"
"BANKING","2022-07-11","1347.31","1347.3","1306.29","1308.25","0.00","421307383"
"BANKING","2022-07-08","1363.03","1363.03","1343.4","1345.46","0.00","211894385.4"
"BANKING","2022-07-07","1372.87","1387.92","1356.92","1360.61","0.00","320851266"
"BANKING","2022-07-06","1375.95","1379.03","1352.58","1370.06","0.00","8326316.9"
"BANKING","2022-07-05","1387.7","1391.25","1366.87","1369.91","0.00","293443520.2"
"BANKING","2022-07-04","1395.21","1412.98","1383.85","1387.08","0.00","590882010.9"
"BANKING","2022-07-03","1372.23","1389.05","1366.44","1389.05","0.00","322771056.8"
"BANKING","2022-07-01","1382.34","1392.62","1369.82","1372.22","0.00","233137184.3"
"BANKING","2022-06-30","1352.07","1382.08","1352.07","1380.54","0.00","318234429"
"BANKING","2022-06-29","1342.06","1352.31","1337.39","1351.38","0.00","5166263.3"
"BANKING","2022-06-28","1343.95","1343.94","1326.69","1340.89","0.00","137479752.39"
"BANKING","2022-06-27","1360.65","1373.35","1339.37","1340.6","0.00","284160130.8"
"BANKING","2022-06-26","1318.46","1352.98","1318.34","1352.98","0.00","473069500.8"
"BANKING","2022-06-24","1315.12","1325.48","1292.17","1317.48","0.00","285199895.6"
"BANKING","2022-06-23","1334.19","1334.19","1310","1315.11","0.00","452279603.86"
"BANKING","2022-06-22","1353.21","1357.89","1334.67","1336.4","0.00","227345188.2"
"BANKING","2022-06-21","1335","1355.71","1329.78","1352.11","0.00","237421161.7"
"BANKING","2022-06-20","1357.16","1357.16","1331.83","1335.58","0.00","9200487.8"
"BANKING","2022-06-19","1369.89","1373.82","1355.17","1356.53","0.00","325603308.2"
"BANKING","2022-06-17","1375","1384.63","1368.25","1369.13","0.00","297109567"
"BANKING","2022-06-16","1368.6","1383.5","1355.51","1374.21","0.00","344888506.6"
"BANKING","2022-06-15","1390.17","1390.53","1357.78","1367.83","0.00","326474944.3"
"BANKING","2022-06-14","1397.85","1399.04","1380.57","1385.39","0.00","236303422.9"
"BANKING","2022-06-13","1410","1413.05","1395.4","1397.85","0.00","390655606.4"
"BANKING","2022-06-10","1419.31","1424.24","1395.71","1408.91","0.00","271094240"
"BANKING","2022-06-09","1422.12","1441.52","1411.62","1413.18","0.00","0"
"BANKING","2022-06-08","1388.51","1428.54","1385.5","1419.07","0.00","408493298.6"
"BANKING","2022-06-07","1427.27","1427.27","1387.78","1389.57","0.00","376588258.7"
"BANKING","2022-06-06","1447.5","1456.44","1421.78","1427","0.00","0"
"BANKING","2022-06-03","1474.9","1482.58","1445.61","1447.5","0.00","363472556.3"
"BANKING","2022-06-02","1482.77","1490.77","1469.61","1472.19","0.00","267663177.1"
"BANKING","2022-06-01","1488.35","1495.4","1476.46","1483.31","0.00","308623714"
"BANKING","2022-05-31","1515.63","1515.63","1484.05","1488.35","0.00","292453035.9"
"BANKING","2022-05-30","1555.77","1556.95","1517.36","1517.36","0.00","274427242.6"
"BANKING","2022-05-27","1559.39","1563.89","1542.89","1548.87","0.00","306324243.7"
"BANKING","2022-05-26","1552.11","1555.06","1537.72","1555.06","0.00","5827670.4"
"BANKING","2022-05-25","1536.38","1544.42","1531.85","1539.93","0.00","159564742.8"
"BANKING","2022-05-24","1529.64","1537.08","1521.77","1531.74","0.00","171871802.7"
"BANKING","2022-05-23","1554.56","1562.11","1523.06","1525.82","0.00","250764448.9"
"BANKING","2022-05-20","1551.1","1552.39","1541.05","1543.48","0.00","3947661.8"
"BANKING","2022-05-19","1556.86","1564.11","1547.93","1550.29","0.00","180959381.7"
"BANKING","2022-05-18","1553.2","1556.85","1543.3","1556.85","0.00","146965855.4"
"BANKING","2022-05-17","1591.16","1591.8","1552.47","1553.2","0.00","187775199.1"
"BANKING","2022-05-12","1595.16","1608.17","1586.31","1591.15","0.00","266909221.2"
"BANKING","2022-05-11","1569.51","1593.05","1569.51","1592.88","0.00","244875665.4"
"BANKING","2022-05-10","1546.96","1569.51","1546.96","1569.51","0.00","189384165.5"
"BANKING","2022-05-09","1543.01","1557.34","1537.73","1546.96","0.00","258117480.2"
"BANKING","2022-05-08","1534.29","1538.3","1516.48","1532.19","0.00","234921640"
"BANKING","2022-05-05","1550.71","1552.82","1528.56","1534.73","0.00","348153172.1"
"BANKING","2022-05-04","1568.68","1568.67","1546.1","1550.71","0.00","195471397.1"
"BANKING","2022-05-02","1581.25","1581.25","1561.97","1563.94","-1.03","235743522.79"
"BANKING","2022-04-28","1593.25","1596.86","1578.06","1580.2","0.00","281836387"
"BANKING","2022-04-27","1589.7","1590.04","1574.21","1586.58","0.00","171035374.2"
"BANKING","2022-04-26","1594.57","1603.3","1582.57","1589.43","0.00","209176672.6"
"BANKING","2022-04-25","1613.18","1621.68","1592.98","1594.56","0.00","290301460.4"
"BANKING","2022-04-24","1578.37","1615.11","1573.37","1611.07","0.00","319019384.8"
"BANKING","2022-04-21","1585.07","1588.29","1554.48","1568.95","0.00","314821564"
"BANKING","2022-04-20","1597.91","1598.4","1570.96","1573.52","0.00","326170460.1"
"BANKING","2022-04-19","1585.24","1589.56","1561.08","1584.94","0.00","252674118.4"
"BANKING","2022-04-18","1596.29","1597.06","1576.96","1578.91","0.00","263749908.5"
"BANKING","2022-04-17","1615.56","1623.2","1592.62","1595.45","0.00","239155601.9"
