"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"FINANCE","2023-04-26","1602","1620.34","1578.73","1586.79","-0.80","20638256.5"
"FINANCE","2023-04-25","1580.05","1601.74","1576.57","1599.54","1.23","20114308.4"
"FINANCE","2023-04-24","1572.91","1590.51","1568.69","1580.05","0.45","21926244.2"
"FINANCE","2023-04-23","1605.21","1605.21","1568.76","1572.91","-2.01","33584936.3"
"FINANCE","2023-04-20","1627.16","1632.75","1599.75","1605.21","-1.50","23326911.4"
"FINANCE","2023-04-19","1611.46","1632.29","1609.52","1629.59","1.13","28476298.8"
"FINANCE","2023-04-18","1618.32","1622.49","1599.37","1611.46","-0.42","28658770.6"
"FINANCE","2023-04-17","1646.43","1650.77","1609.82","1618.32","-1.80","29792424.9"
"FINANCE","2023-04-16","1656.57","1674.89","1636.95","1647.97","-0.52","29095931"
"FINANCE","2023-04-13","1689.99","1712.91","1651.13","1656.57","-1.98","75764538.5"
"FINANCE","2023-04-12","1581.78","1692.21","1581.78","1689.99","6.84","93717481.9"
"FINANCE","2023-04-11","1544.3","1581.78","1544.3","1581.78","2.43","30092033.4"
"FINANCE","2023-04-10","1545.94","1564.26","1538.41","1544.3","-0.11","28918573.2"
"FINANCE","2023-04-09","1573.67","1573.67","1536.1","1545.94","-1.76","36387057.3"
"FINANCE","2023-04-06","1596.26","1602.47","1566.55","1573.67","-1.42","25597978.4"
"FINANCE","2023-04-05","1589.87","1600.54","1579.06","1596.26","0.40","20247759.6"
"FINANCE","2023-04-04","1587.17","1601.02","1577.41","1589.87","0.17","25038314.7"
"FINANCE","2023-04-03","1599.83","1610.14","1577.41","1587.17","-0.79","35424757.5"
"FINANCE","2023-04-02","1623.72","1644.34","1598.56","1599.83","-1.47","37757275.1"
"FINANCE","2023-03-30","1640.01","1649.59","1620.42","1623.72","-0.99","33245126.1"
"FINANCE","2023-03-29","1645.7","1646.71","1633.91","1640.01","-0.35","24978545.8"
"FINANCE","2023-03-28","1651.16","1676.62","1645.49","1645.7","-0.33","57325652.1"
"FINANCE","2023-03-27","1618.53","1656.89","1603.16","1651.16","2.02","45471238.8"
"FINANCE","2023-03-26","1637.42","1639.74","1612.43","1618.53","-1.15","38196471.6"
"FINANCE","2023-03-23","1658.83","1658.86","1629.87","1637.42","-1.29","37145424.4"
"FINANCE","2023-03-22","1683.98","1695.67","1645.37","1658.83","-1.40","52509170.3"
"FINANCE","2023-03-20","1655.33","1683.3","1652.91","1682.45","1.64","35293840.3"
"FINANCE","2023-03-19","1655.41","1668.98","1646.8","1655.33","-0.00","34957955.6"
"FINANCE","2023-03-16","1663.61","1668.92","1644.44","1655.41","-0.33","35259052.3"
"FINANCE","2023-03-15","1675.07","1680.55","1649.97","1660.91","-0.85","34560589.6"
"FINANCE","2023-03-14","1660.35","1684.71","1649.18","1675.07","0.98","46081586"
"FINANCE","2023-03-13","1672.78","1676.71","1646.96","1658.89","-0.83","36244107.7"
"FINANCE","2023-03-12","1699.79","1725","1665.52","1672.78","-1.59","69138671.9"
"FINANCE","2023-03-09","1642.95","1700.66","1642.95","1699.79","3.46","68928768.9"
"FINANCE","2023-03-07","1623.78","1664.17","1623.78","1642.95","1.18","39390111.3"
"FINANCE","2023-03-05","1653.47","1660.87","1616.57","1623.78","-1.80","52200879.3"
"FINANCE","2023-03-02","1679.69","1679.69","1649.98","1653.47","-1.56","66317814.7"
"FINANCE","2023-03-01","1690.26","1692.96","1670.36","1679.69","-0.63","42212750.5"
"FINANCE","2023-02-28","1696.15","1718.61","1685.07","1690.26","-0.27","45382100.4"
"FINANCE","2023-02-27","1723.61","1738.27","1657.25","1694.84","1.54","90967826.4"
"FINANCE","2023-02-26","1690.23","1724.04","1636.64","1723.61","1.41","125052873"
"FINANCE","2023-02-23","1742.75","1742.75","1688.69","1699.7","-2.46","101421934.1"
"FINANCE","2023-02-22","1693.58","1749.44","1693.58","1742.48","2.89","74813537.3"
"FINANCE","2023-02-20","1708.44","1723.88","1679.51","1693.58","-0.87","79645780.6"
"FINANCE","2023-02-16","1733.95","1757.43","1703.75","1708.44","-1.47","87807583.6"
"FINANCE","2023-02-15","1748.19","1774.99","1726.74","1733.95","-0.93","91522141.4"
"FINANCE","2023-02-14","1759.67","1771.98","1742.6","1750.17","-0.63","88243483.8"
"FINANCE","2023-02-12","1843.07","1843.07","1756.18","1761.24","-4.59","156994663.8"
"FINANCE","2023-02-09","1828.8","1849.73","1814.73","1845.94","0.94","106312300"
"FINANCE","2023-02-08","1868.88","1889.47","1816.28","1828.8","-1.92","213736357"
"FINANCE","2023-02-07","1760.04","1864.51","1757.9","1864.51","5.94","279720624.9"
"FINANCE","2023-02-06","1751.42","1772.44","1741.16","1760.04","0.49","101056933.7"
"FINANCE","2023-02-05","1722.5","1775.7","1722.5","1751.42","1.68","134988620"
"FINANCE","2023-02-02","1752.98","1772.21","1714.5","1722.5","-1.65","132938850.1"
"FINANCE","2023-02-01","1739.27","1769.53","1738.66","1751.37","0.70","88087761.9"
"FINANCE","2023-01-31","1752.85","1787.86","1728.14","1739.27","-0.77","148450725.3"
"FINANCE","2023-01-30","1814.07","1821.53","1747.49","1752.85","-3.37","178589904.4"
"FINANCE","2023-01-29","1850.92","1854.56","1808.39","1814.07","-2.00","160424754.2"
"FINANCE","2023-01-26","1873.6","1890.92","1844.53","1851.13","-1.36","210150366.5"
"FINANCE","2023-01-25","1874.79","1910.94","1863.9","1876.69","-0.01","288426601.4"
"FINANCE","2023-01-24","1806.9","1888.75","1776.15","1876.94","3.88","286473574.8"
"FINANCE","2023-01-23","1817.09","1858.02","1801.03","1806.9","-0.39","249507696.9"
"FINANCE","2023-01-19","1822.24","1838.85","1804.87","1813.94","-0.46","116835415.4"
"FINANCE","2023-01-18","1837.94","1890.27","1808.06","1822.24","-0.85","222984116.3"
"FINANCE","2023-01-17","1774.04","1852.83","1759.65","1837.94","3.60","188870880.2"
"FINANCE","2023-01-12","1854.57","1917.23","1772.14","1774.04","-3.70","332138581"
"FINANCE","2023-01-10","1931","1980.02","1824.5","1842.24","-4.31","502479719.2"
"FINANCE","2023-01-09","1865.51","1925.35","1852.07","1925.28","3.20","338712702.9"
"FINANCE","2023-01-08","1834.82","1895.97","1804.14","1865.51","1.97","341757287.1"
"FINANCE","2023-01-05","1790.79","1854.71","1765.58","1829.45","2.82","377395499.4"
"FINANCE","2023-01-04","1710.27","1779.4","1707.09","1779.25","4.03","197843411.7"
"FINANCE","2023-01-03","1732.84","1745.93","1700.61","1710.27","-1.30","175381584.7"
"FINANCE","2023-01-02","1711.73","1744.6","1682.37","1732.73","1.23","236520935.1"
"FINANCE","2023-01-01","1714.94","1769.32","1681.35","1711.73","-0.19","274753777.5"
"FINANCE","2022-12-29","1627.34","1714.94","1615.64","1714.94","5.38","242104763.4"
"FINANCE","2022-12-28","1626.72","1681.05","1600.88","1627.34","0.22","193212535.6"
"FINANCE","2022-12-27","1562.51","1651.42","1562.51","1623.76","4.35","262777164.1"
"FINANCE","2022-12-26","1464.12","1556.03","1464.12","1556.03","6.52","94801658"
"FINANCE","2022-12-22","1471.73","1471.73","1457.73","1460.84","-0.74","31048037.3"
"FINANCE","2022-12-21","1493.43","1497.75","1468.03","1471.73","-1.45","25674091.1"
"FINANCE","2022-12-20","1489.57","1510.21","1487.49","1493.43","0.26","34804410.2"
"FINANCE","2022-12-19","1484.53","1498.52","1478.46","1489.57","0.46","29614808.8"
"FINANCE","2022-12-18","1526.65","1526.65","1475.33","1482.72","-2.88","69790078.4"
"FINANCE","2022-12-15","1551.25","1551.25","1523.51","1526.65","-1.49","36967511.1"
"FINANCE","2022-12-14","1551.53","1565.61","1542.8","1549.67","0.06","22780717.1"
"FINANCE","2022-12-13","1559.01","1566.54","1543.12","1548.74","-0.66","28220599.4"
"FINANCE","2022-12-12","1531.56","1559.31","1529.01","1559.01","1.79","43702165.5"
"FINANCE","2022-12-11","1552.55","1552.55","1524.42","1531.56","-1.35","45013662.4"
"FINANCE","2022-12-07","1574.14","1575.77","1547.07","1552.55","-1.27","43094949"
"FINANCE","2022-12-06","1573.75","1575.91","1556.15","1572.54","-0.08","46113722.5"
"FINANCE","2022-12-05","1610.5","1620.92","1563.27","1573.75","-2.28","55346801.8"
"FINANCE","2022-12-04","1620.45","1633.74","1604.92","1610.5","-0.61","53973016.5"
"FINANCE","2022-12-01","1622.86","1635.71","1607.22","1620.45","0.04","65965573"
"FINANCE","2022-11-30","1637.57","1637.57","1615.89","1619.73","-1.09","41549056.9"
"FINANCE","2022-11-29","1617.99","1639.31","1601.98","1637.57","1.21","52870278.2"
"FINANCE","2022-11-28","1642.87","1668.91","1615.07","1617.99","-1.51","101699738.4"
"FINANCE","2022-11-27","1607.1","1643.43","1597.3","1642.87","2.23","116894793.5"
"FINANCE","2022-11-24","1589","1610.52","1571.39","1607.1","1.14","66101601.6"
"FINANCE","2022-11-23","1590.46","1591.6","1569.3","1589","-0.09","50069869"
"FINANCE","2022-11-22","1602.4","1633.7","1573.32","1590.46","-0.34","80068801.6"
"FINANCE","2022-11-17","1558.61","1609.46","1554.93","1595.86","2.39","112980546.6"
"FINANCE","2022-11-16","1542.98","1573.86","1538.86","1558.61","1.01","54339199.7"
"FINANCE","2022-11-15","1568.19","1591.5","1530.71","1542.98","-1.61","76995895.1"
"FINANCE","2022-11-14","1526.82","1574.07","1515.16","1568.19","2.71","62826850"
"FINANCE","2022-11-13","1527.53","1551.56","1514.15","1526.82","-0.05","42799642.6"
"FINANCE","2022-11-10","1566","1586.83","1520.37","1527.52","-2.46","105662239.7"
"FINANCE","2022-11-09","1643.68","1647.58","1559.95","1566","-4.73","127023572.7"
"FINANCE","2022-11-08","1639.03","1669.29","1627.76","1643.68","0.28","67861591.1"
"FINANCE","2022-11-07","1652.53","1700.32","1631.95","1639.02","-0.70","175893924.4"
"FINANCE","2022-11-06","1585.85","1652.73","1578.43","1650.54","4.08","102603824.5"
"FINANCE","2022-11-03","1605.3","1625.52","1582.19","1585.84","-1.21","78857040.3"
"FINANCE","2022-11-02","1596.64","1638.8","1574.7","1605.29","0.54","127626081.3"
"FINANCE","2022-11-01","1513.46","1597.45","1504.6","1596.63","5.63","101396245.8"
"FINANCE","2022-10-31","1500.82","1512.15","1493.82","1511.56","0.00","1580777.1"
"FINANCE","2022-10-23","1495.91","1507.98","1489.29","1500.82","0.33","27670268.7"
"FINANCE","2022-10-20","1499","1510.46","1481.37","1495.9","-0.21","29854375.2"
"FINANCE","2022-10-19","1538.02","1544.01","1492.74","1499","-2.54","44760082.5"
"FINANCE","2022-10-17","1556.57","1561.1","1528.88","1538.01","-1.10","35982180"
"FINANCE","2022-10-16","1584.68","1588.96","1541.73","1555.15","-1.78","54393538"
"FINANCE","2022-10-13","1569.31","1597.2","1563.05","1583.33","0.89","78112144.5"
"FINANCE","2022-10-12","1528.46","1580.67","1510.57","1569.31","2.67","69177863.5"
"FINANCE","2022-10-11","1544.2","1544.19","1512.27","1528.45","-0.85","33063694.3"
"FINANCE","2022-10-10","1579.23","1585.8","1531.11","1541.54","-2.39","64015829.8"
"FINANCE","2022-10-09","1510.99","1579.22","1510.99","1579.22","4.68","54826857.8"
"FINANCE","2022-09-29","1497.18","1515.94","1495.1","1508.55","0.88","34753648.6"
"FINANCE","2022-09-28","1499.28","1515.57","1483.36","1495.38","-0.26","23885297.9"
"FINANCE","2022-09-27","1477.68","1530.25","1475.24","1499.27","1.46","46429025.1"
"FINANCE","2022-09-25","1516.72","1516.91","1475.34","1477.68","-2.57","51909697.2"
"FINANCE","2022-09-22","1540.82","1550.92","1515.87","1516.72","-1.56","37135896.4"
"FINANCE","2022-09-21","1513.67","1566.05","1513.67","1540.81","1.79","63147259.8"
"FINANCE","2022-09-20","1573.89","1575.22","1507.98","1513.67","-3.83","93860717.6"
"FINANCE","2022-09-18","1624.2","1624.2","1572.01","1573.88","-2.93","87306141.9"
"FINANCE","2022-09-16","1642.85","1642.85","1581.16","1621.32","-1.36","83576144.3"
"FINANCE","2022-09-15","1735.1","1750.24","1636.69","1643.73","-5.24","182248766.3"
"FINANCE","2022-09-14","1637.52","1734.64","1637.52","1734.64","5.93","183031884.9"
"FINANCE","2022-09-13","1603.42","1651.88","1601.04","1637.52","2.13","66847622.9"
"FINANCE","2022-09-12","1620.89","1623.34","1591.76","1603.41","-1.08","57420486.4"
"FINANCE","2022-09-11","1643.73","1657.69","1618.48","1620.89","-1.39","47199892.7"
"FINANCE","2022-09-08","1623.42","1659.9","1600.67","1643.72","1.37","98169525.7"
"FINANCE","2022-09-07","1633.04","1640.02","1611.33","1621.53","-0.70","48888272"
"FINANCE","2022-09-06","1668.35","1675.22","1629.81","1633.04","-2.12","62402625"
"FINANCE","2022-09-05","1678.23","1707.19","1665.37","1668.35","-0.59","53923399.6"
"FINANCE","2022-09-04","1667.77","1705.5","1664.63","1678.22","0.63","60540066.3"
"FINANCE","2022-09-02","1672.87","1700.09","1658.5","1667.77","-0.30","42280947.7"
"FINANCE","2022-09-01","1651.19","1696.26","1623.91","1672.86","1.31","104278055.8"
"FINANCE","2022-08-31","1692.07","1702.52","1648.33","1651.18","-2.42","61700715.1"
"FINANCE","2022-08-30","1702.97","1735.58","1687.57","1692.06","-0.64","73555033.4"
"FINANCE","2022-08-29","1671.43","1715.51","1652.73","1702.97","1.89","114100516.5"
"FINANCE","2022-08-28","1736.3","1740.18","1668","1671.42","-3.74","203362987.8"
"FINANCE","2022-08-26","1769.48","1770.41","1726.52","1736.3","-99.02","129345949.1"
"FINANCE","2022-08-25","1809.96","1829.21","1763.86","1769.47","-99.02","115449100.7"
"FINANCE","2022-08-24","1819.45","1836.99","1800.89","1806.84","-99.00","99754873.3"
"FINANCE","2022-08-23","1824.06","1829.98","1802.2","1812.55","-99.00","79946998.19"
"FINANCE","2022-08-22","1827.21","1838.49","1797","1818.62","-99.00","138901274.7"
"FINANCE","2022-08-21","1846.21","1885.17","1812.1","1827.21","-99.01","174582504.3"
"FINANCE","2022-08-18","1792.34","1853.12","1786.36","1844.11","0.00","245669428.5"
"FINANCE","2022-08-17","1780.87","1817.6","1771.68","1790.18","0.00","145554753.2"
"FINANCE","2022-08-16","1832.99","1878.18","1767.85","1780.87","0.00","288394507.7"
"FINANCE","2022-08-15","1703.08","1828.73","1692.43","1828.73","0.00","234382174.3"
"FINANCE","2022-08-14","1748.18","1766.32","1695.5","1703.07","0.00","114439056.7"
"FINANCE","2022-08-11","1791.65","1816.22","1740.6","1748.17","0.00","137950809.8"
"FINANCE","2022-08-10","1807.92","1820.14","1767.77","1788.34","0.00","185134277.7"
"FINANCE","2022-08-09","1866.22","1873.71","1790.14","1804.49","0.00","271146808.4"
"FINANCE","2022-08-08","1894.88","1918.98","1853.98","1864.76","0.00","223921864"
"FINANCE","2022-08-07","1855.54","1896.5","1840.82","1889.6","0.00","235397402.8"
"FINANCE","2022-08-05","1919.93","1923.01","1848.99","1856.1","0.00","276910201.4"
"FINANCE","2022-08-04","1979.64","1984.51","1917.75","1921.39","0.00","402268798.7"
"FINANCE","2022-08-03","1983.89","2027.17","1977.51","1979.63","0.00","405891208.5"
"FINANCE","2022-08-02","1960.82","2002.18","1941.33","1981.64","0.00","406503847.9"
"FINANCE","2022-08-01","1958.07","1990.29","1914.42","1957.36","0.00","420073308.6"
"FINANCE","2022-07-31","1992.48","2010.86","1953.67","1958.06","0.00","424887137.7"
"FINANCE","2022-07-29","1973.86","2010.54","1948.44","1989.99","0.00","248833039.2"
"FINANCE","2022-07-28","1911.16","2025.56","1908.67","1970.93","0.00","598089101.6"
"FINANCE","2022-07-27","1831.33","1918.1","1791.13","1911.15","0.00","434172327.6"
"FINANCE","2022-07-26","1895.16","1917.73","1825.21","1835.41","0.00","453193038.8"
"FINANCE","2022-07-25","1752.85","1892.76","1752.85","1887.76","0.00","467405704.9"
"FINANCE","2022-07-24","1639.67","1750.36","1634.2","1749.57","0.00","297577716.9"
"FINANCE","2022-07-22","1659.54","1663.7","1615.89","1631.73","0.00","161115285.9"
"FINANCE","2022-07-21","1674.58","1691.47","1651.23","1659.54","0.00","138227515.6"
"FINANCE","2022-07-20","1642.41","1705.88","1627.46","1673.43","0.00","7171075.3"
"FINANCE","2022-07-19","1598.22","1662.68","1594.08","1642.41","0.00","229040280.5"
"FINANCE","2022-07-18","1575.7","1603.13","1552.75","1598.21","0.00","101894162"
"FINANCE","2022-07-17","1586.93","1607.74","1572.24","1575.69","0.00","75904269.2"
"FINANCE","2022-07-15","1594.08","1600.97","1564.42","1586.93","0.00","62218057.4"
"FINANCE","2022-07-14","1568.83","1611.33","1550.96","1594.08","0.00","139085302.9"
"FINANCE","2022-07-13","1466.7","1570.49","1466.7","1565.47","0.00","0"
"FINANCE","2022-07-12","1446.56","1491.46","1432.06","1463.47","0.00","2068608.5"
"FINANCE","2022-07-11","1534.48","1534.47","1441.69","1446.56","0.00","120734600.8"
"FINANCE","2022-07-08","1581.83","1581.82","1533.83","1534.47","0.00","65314925.3"
"FINANCE","2022-07-07","1590.91","1642.94","1571.51","1581.82","0.00","141366589.9"
"FINANCE","2022-07-06","1547.48","1615.72","1498.45","1596.86","0.00","3068411.8"
"FINANCE","2022-07-05","1604.09","1639.7","1536.89","1547.48","0.00","195633998.3"
"FINANCE","2022-07-04","1610.4","1714.55","1575.73","1604.09","0.00","279709671.6"
"FINANCE","2022-07-03","1544.41","1611.78","1535.84","1610.39","0.00","134161523.1"
"FINANCE","2022-07-01","1538.63","1578.02","1499.64","1544.41","0.00","96319429.6"
"FINANCE","2022-06-30","1438.68","1539.75","1438.68","1537.29","0.00","141242902.7"
"FINANCE","2022-06-29","1379.94","1441.93","1375.41","1438.36","0.00","2903969.4"
"FINANCE","2022-06-28","1401.98","1401.98","1360.15","1379.93","0.00","43812644.2"
"FINANCE","2022-06-27","1441.77","1478.27","1395.16","1401.98","0.00","99236811.8"
"FINANCE","2022-06-26","1330.41","1432.83","1330.4","1432.83","0.00","106323933.2"
"FINANCE","2022-06-24","1305.02","1359.76","1258.02","1330.4","0.00","39802007.7"
"FINANCE","2022-06-23","1352.59","1357.4","1287.98","1305.48","0.00","49204262.2"
"FINANCE","2022-06-22","1388.7","1393.91","1344.6","1352.58","0.00","36089886.2"
"FINANCE","2022-06-21","1339.72","1402.52","1337.18","1388.69","0.00","49498755.3"
"FINANCE","2022-06-20","1387.86","1389.83","1331.21","1336.78","0.00","1472291.6"
"FINANCE","2022-06-19","1439.59","1445.38","1385.05","1387.86","0.00","39390830.5"
"FINANCE","2022-06-17","1451.35","1464.02","1433.39","1439.59","0.00","14166578.6"
"FINANCE","2022-06-16","1432.43","1489.81","1419.66","1447.97","0.00","31035732"
"FINANCE","2022-06-15","1465.92","1467.37","1415.59","1433.93","0.00","49183393.2"
"FINANCE","2022-06-14","1495.02","1498.13","1458.36","1463.56","0.00","39191837"
"FINANCE","2022-06-13","1512.3","1519.58","1490.98","1495.02","0.00","26929991"
"FINANCE","2022-06-10","1532.73","1539.89","1506.24","1512.3","0.00","40724232.9"
"FINANCE","2022-06-09","1569.74","1607.2","1527.79","1528.79","0.00","0"
"FINANCE","2022-06-08","1497.3","1587.51","1494.45","1566.56","0.00","70379566.7"
"FINANCE","2022-06-07","1529.06","1531.36","1480.23","1491.6","0.00","60704239.6"
"FINANCE","2022-06-06","1526.29","1557.9","1522.14","1529.55","0.00","0"
"FINANCE","2022-06-03","1546.97","1556.71","1517.87","1525.75","0.00","46605092.7"
"FINANCE","2022-06-02","1552.59","1577.81","1539.26","1546.97","0.00","36215365.1"
"FINANCE","2022-06-01","1546.74","1578.08","1542.61","1552.59","0.00","40860324.5"
"FINANCE","2022-05-31","1569.2","1581.7","1541.17","1546.73","0.00","55175337.6"
"FINANCE","2022-05-30","1609.98","1617.81","1566.3","1570.84","0.00","54133903.4"
"FINANCE","2022-05-27","1629.13","1642","1601.76","1609.97","0.00","67717057"
"FINANCE","2022-05-26","1635.95","1650.49","1621.01","1628.22","0.00","1874268.9"
"FINANCE","2022-05-25","1629.61","1665.8","1625.25","1635.95","0.00","48861956.3"
"FINANCE","2022-05-24","1598.38","1659.8","1589.89","1626.44","0.00","40319500.2"
"FINANCE","2022-05-23","1628.18","1634.38","1593.28","1598.37","0.00","47333301.9"
"FINANCE","2022-05-20","1648.6","1665.3","1626.09","1630.23","0.00","1661410"
"FINANCE","2022-05-19","1688.39","1709.5","1637.29","1647.03","0.00","48049966.1"
"FINANCE","2022-05-18","1669.66","1713.21","1631.4","1688.38","0.00","55807114.2"
"FINANCE","2022-05-17","1771.53","1771.53","1667.01","1669.65","0.00","67177197.8"
"FINANCE","2022-05-12","1784.44","1835.82","1755.7","1771.53","0.00","150241247.5"
"FINANCE","2022-05-11","1708.06","1781.43","1708.06","1781.43","0.00","114654109.7"
"FINANCE","2022-05-10","1653.96","1709.91","1653.07","1707.23","0.00","62761009.5"
"FINANCE","2022-05-09","1651.48","1702.34","1644.37","1653.14","0.00","71793470.3"
"FINANCE","2022-05-08","1597.92","1655.19","1559.63","1651.48","0.00","155650436"
"FINANCE","2022-05-05","1646.11","1653.69","1584.75","1597.91","0.00","123633625.4"
"FINANCE","2022-05-04","1681.82","1693.73","1639.62","1646.11","0.00","103218406.4"
"FINANCE","2022-05-02","1754.81","1757.54","1671.86","1680.3","-4.25","97545965.7"
"FINANCE","2022-04-28","1786.48","1818.52","1752.05","1754.8","0.00","135378039.8"
"FINANCE","2022-04-27","1778.12","1802.39","1753.7","1784.93","0.00","107495810.4"
"FINANCE","2022-04-26","1791.58","1825.36","1753.72","1770.45","0.00","83830503.4"
