"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MANUFACTURE","2023-04-20","4397.85","4421.2","4333.02","4353.43","-1.01","52963388.8"
"MANUFACTURE","2023-04-19","4382.71","4432.37","4361.6","4397.85","0.35","53284270.2"
"MANUFACTURE","2023-04-18","4432.32","4438.33","4372.18","4382.71","-1.12","65261330.7"
"MANUFACTURE","2023-04-17","4501.35","4501.35","4424.5","4432.32","-1.31","74439694.6"
"MANUFACTURE","2023-04-16","4516.55","4556.66","4479.89","4491.34","-0.56","61731231.4"
"MANUFACTURE","2023-04-13","4665.1","4731.1","4516.55","4516.55","-2.33","150758292.5"
"MANUFACTURE","2023-04-12","4405.93","4625.04","4405.93","4624.13","4.95","180880621.7"
"MANUFACTURE","2023-04-11","4266.02","4419.92","4266.02","4405.93","3.28","113470786.6"
"MANUFACTURE","2023-04-10","4249.87","4299.44","4249.87","4266.02","0.38","103174417"
"MANUFACTURE","2023-04-09","4299.68","4309.83","4249.87","4249.87","-1.16","99189018.7"
"MANUFACTURE","2023-04-06","4319.06","4360.44","4295.87","4299.68","-0.45","76652201.1"
"MANUFACTURE","2023-04-05","4323.34","4334.29","4287.03","4319.06","-0.10","84028261.7"
"MANUFACTURE","2023-04-04","4324.06","4346.91","4276.2","4323.34","-0.02","69528793.6"
"MANUFACTURE","2023-04-03","4369.46","4416.22","4320.24","4324.06","-1.04","43425685.4"
"MANUFACTURE","2023-04-02","4405.18","4486.41","4355.21","4369.46","-0.81","74202361.2"
"MANUFACTURE","2023-03-30","4478.19","4490.71","4403.63","4405.18","-0.79","85937548"
"MANUFACTURE","2023-03-29","4444.06","4474","4396.04","4440.13","-0.09","53937944"
"MANUFACTURE","2023-03-28","4362.88","4478.93","4362.88","4444.06","1.86","110791182.2"
"MANUFACTURE","2023-03-27","4262.9","4368.07","4236.06","4362.88","2.35","101466580.2"
"MANUFACTURE","2023-03-26","4350.2","4350.2","4240.12","4262.9","-2.01","116126230.3"
"MANUFACTURE","2023-03-23","4359.58","4398.72","4341.55","4350.2","-0.22","85487818.3"
"MANUFACTURE","2023-03-22","4443.24","4482.98","4359.58","4359.58","-1.88","97550535.4"
"MANUFACTURE","2023-03-20","4407.77","4445.5","4406.82","4443.24","0.80","79144332.9"
"MANUFACTURE","2023-03-19","4456.88","4496.1","4404.96","4407.77","-1.10","105177621.4"
"MANUFACTURE","2023-03-16","4463.25","4485.97","4416.45","4456.88","-0.14","65088044"
"MANUFACTURE","2023-03-15","4495.68","4531.97","4433.77","4463.25","-0.72","82756955.3"
"MANUFACTURE","2023-03-14","4519.05","4560.39","4477.54","4495.68","-0.52","62211299.1"
"MANUFACTURE","2023-03-13","4563.17","4577.3","4507.08","4519.05","-0.97","99985598.2"
"MANUFACTURE","2023-03-12","4623.08","4650.62","4548.33","4563.17","-0.39","144155055.8"
"MANUFACTURE","2023-03-09","4553.22","4615.01","4521.27","4581.22","1.53","137931647.1"
"MANUFACTURE","2023-03-07","4518.96","4604.82","4493.88","4512.25","-1.06","126684476.5"
"MANUFACTURE","2023-03-05","4703.27","4748.54","4544.48","4560.82","-3.03","143635824.7"
"MANUFACTURE","2023-03-02","4756.66","4781.14","4664.26","4703.27","-1.48","154511050"
"MANUFACTURE","2023-03-01","4885.09","4911.72","4770.26","4773.89","-2.28","125281130.1"
"MANUFACTURE","2023-02-28","4909.15","4936.75","4876.68","4885.09","-0.49","100533199.5"
"MANUFACTURE","2023-02-27","4932.52","4983.82","4806.33","4909.15","0.24","114903873.3"
"MANUFACTURE","2023-02-26","4947.37","4956.72","4780.74","4932.52","-0.30","142722399"
"MANUFACTURE","2023-02-23","5049.67","5049.67","4944.19","4947.37","-2.03","97165883.3"
"MANUFACTURE","2023-02-22","4977.78","5049.67","4915.83","5049.67","1.44","163182349.4"
"MANUFACTURE","2023-02-20","5092.02","5092.02","4972.77","4977.78","-3.20","245751157.2"
"MANUFACTURE","2023-02-16","5243.7","5261.94","5138.13","5142.5","-1.93","85692459.6"
"MANUFACTURE","2023-02-15","5177.03","5251.31","5163.01","5243.7","0.93","70679026.5"
"MANUFACTURE","2023-02-14","5163.97","5204.55","5151.46","5195.17","0.31","119204091.7"
"MANUFACTURE","2023-02-12","5326.5","5326.5","5174.27","5179","-4.09","207353218.7"
"MANUFACTURE","2023-02-09","5419.96","5419.96","5305.74","5399.72","0.65","72808767.4"
"MANUFACTURE","2023-02-08","5481.25","5481.45","5356.43","5364.88","-0.77","129496139.6"
"MANUFACTURE","2023-02-07","5231.28","5410.49","5231.28","5406.78","3.35","144605962.3"
"MANUFACTURE","2023-02-06","5160.84","5232.18","5160.84","5231.28","1.36","70098674.2"
"MANUFACTURE","2023-02-05","5126.39","5219.43","5126.39","5160.84","0.67","79348503.4"
"MANUFACTURE","2023-02-02","5138.8","5214.81","5116.05","5126.39","-0.24","81358210.75"
"MANUFACTURE","2023-02-01","5110.8","5142.43","5108.08","5138.8","0.55","69288591.5"
"MANUFACTURE","2023-01-31","5154.31","5180.11","5100.74","5110.8","-0.84","94923007.3"
"MANUFACTURE","2023-01-30","5226.49","5251.87","5150.77","5154.31","-1.38","90195012.6"
"MANUFACTURE","2023-01-29","5236.13","5283.34","5176","5226.49","-0.25","95156588.6"
"MANUFACTURE","2023-01-26","5256.85","5294.21","5235.07","5239.76","-0.33","64977460"
"MANUFACTURE","2023-01-25","5234.76","5291.34","5201.59","5256.85","0.79","110478199.2"
"MANUFACTURE","2023-01-24","5237.41","5237.41","5158.18","5215.9","-0.07","118218668.3"
"MANUFACTURE","2023-01-23","5292.49","5328.41","5212.22","5219.64","-1.38","157666371.68"
"MANUFACTURE","2023-01-19","5318.66","5358.53","5288.58","5292.49","-0.49","120395332.9"
"MANUFACTURE","2023-01-18","5431.44","5431.44","5318.66","5318.66","-0.80","164947221.9"
"MANUFACTURE","2023-01-17","5346.22","5411.43","5346.22","5361.69","0.09","161194960.7"
"MANUFACTURE","2023-01-12","5500.88","5598.31","5348.16","5357.1","-2.51","356091207.3"
"MANUFACTURE","2023-01-10","5550.79","5605.56","5475.44","5495.05","-1.00","313023635.1"
"MANUFACTURE","2023-01-09","5620.56","5620.56","5527.01","5550.79","0.09","248873457.7"
"MANUFACTURE","2023-01-08","5669.46","5680.27","5504.58","5545.62","-1.15","419797122"
"MANUFACTURE","2023-01-05","5446.14","5752.99","5446.14","5610.25","3.01","531992665"
"MANUFACTURE","2023-01-04","5217.16","5447.95","5217.16","5446.14","5.41","201961354.6"
"MANUFACTURE","2023-01-03","5250.48","5250.48","5123.57","5166.73","-0.64","540160924"
"MANUFACTURE","2023-01-02","5237.59","5260.81","5177.7","5200.22","-0.71","205790640"
"MANUFACTURE","2023-01-01","5255.64","5315.71","5161.85","5237.59","0.60","255230023"
"MANUFACTURE","2022-12-29","5093.23","5206.19","5076.01","5206.19","2.22","194749265.9"
"MANUFACTURE","2022-12-28","5108.68","5128.04","5068.97","5093.23","-0.30","127843631.8"
"MANUFACTURE","2022-12-27","5067.61","5178.38","5067.61","5108.68","1.44","231817708.6"
"MANUFACTURE","2022-12-26","4896.43","5039.58","4896.43","5036.31","2.86","159693453.4"
"MANUFACTURE","2022-12-22","4898","4906.39","4873.92","4896.43","-0.03","108650626.1"
"MANUFACTURE","2022-12-21","4931.29","4940.61","4891.75","4898","-0.68","73857873"
"MANUFACTURE","2022-12-20","4909","4950.51","4901.3","4931.29","0.45","67840722.7"
"MANUFACTURE","2022-12-19","4898.62","4956.47","4893.35","4909","0.21","75962596.6"
"MANUFACTURE","2022-12-18","5003.44","5003.44","4892.36","4898.62","-0.78","84474415.3"
"MANUFACTURE","2022-12-15","4983.01","4983.01","4927.02","4937.07","-1.28","129859176.8"
"MANUFACTURE","2022-12-14","4988.59","5025.54","4973.51","5001.15","0.25","51929721.9"
"MANUFACTURE","2022-12-13","4991.4","5027.81","4952.11","4988.59","-0.06","60598512.8"
"MANUFACTURE","2022-12-12","4904.19","4992.52","4904.19","4991.4","1.78","110580329"
"MANUFACTURE","2022-12-11","4986.56","4999.26","4902.44","4904.19","-1.64","161298607.9"
"MANUFACTURE","2022-12-07","5041.69","5080.8","4980.2","4986.2","-1.10","178725243.9"
"MANUFACTURE","2022-12-06","5085.96","5086.15","5029.99","5041.69","-0.69","138374497.7"
"MANUFACTURE","2022-12-05","5200.18","5200.18","5069.08","5076.71","-2.37","286501834.9"
"MANUFACTURE","2022-12-04","5213.58","5239.37","5169.47","5200.18","-0.26","126339765.7"
"MANUFACTURE","2022-12-01","5189.89","5214.36","5167.22","5213.58","0.46","108918983"
"MANUFACTURE","2022-11-30","5208.25","5240.23","5151.5","5189.89","-0.35","85910337.5"
"MANUFACTURE","2022-11-29","5209.54","5238.48","5141.6","5208.25","-0.02","152075923.3"
"MANUFACTURE","2022-11-28","5334.8","5334.8","5208.29","5209.54","-1.41","229076776.1"
"MANUFACTURE","2022-11-27","5218.98","5415.78","5218.98","5283.91","2.21","545167045"
"MANUFACTURE","2022-11-24","5109.49","5181.15","5105.78","5169.78","1.18","96299221"
"MANUFACTURE","2022-11-23","5073.3","5110.6","5057.09","5109.49","0.80","178821362.3"
"MANUFACTURE","2022-11-22","5108.4","5220.43","5050","5068.92","-0.77","174915249.7"
"MANUFACTURE","2022-11-17","5005.5","5134.93","5005.5","5108.4","2.06","245877741.4"
"MANUFACTURE","2022-11-16","4961.73","5044.31","4961.72","5005.5","0.88","79943173"
"MANUFACTURE","2022-11-15","5025.78","5063.63","4954.01","4961.72","-1.27","129692180"
"MANUFACTURE","2022-11-14","4895.03","5078.98","4890.24","5025.77","3.13","200629279"
"MANUFACTURE","2022-11-13","4906.24","4927.81","4871.02","4873.08","-0.68","127514467.5"
"MANUFACTURE","2022-11-10","4970.22","5031.36","4873.84","4906.24","-1.29","136679887.4"
"MANUFACTURE","2022-11-09","5106.52","5142.61","4963.76","4970.21","-2.67","117724244.2"
